,actualarrivaltime,actualdeparturetime,aircrafttype,destination,destinationCity,destinationName,diverted,estimatedarrivaltime,filed_airspeed_kts,filed_airspeed_mach,filed_altitude,filed_departuretime,filed_ete,filed_time,ident,origin,originCity,originName,route
0,0,0,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1539114000,355,,0,1539102240,03:16:00,1538889929,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,
1,0,0,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1539027669,453,,380,1539015840,02:55:00,1538803551,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI TBD M345 AXEXO UM345 PAZ UJ55 DATUL
2,0,1538929350,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1538939400,453,,380,1538929440,02:46:00,1538929901,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI TBD M345 AXEXO UM345 PAZ UJ55 DATUL
3,1538853954,1538843263,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1538853954,451,,380,1538843040,02:49:00,1538843689,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 STEIT MEI MCB LLA BRO MAM UJ35 AVSAR
4,1538768475,1538757584,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1538768475,455,,380,1538756640,02:49:00,1538758022,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI TBD M345 AXEXO UM345 PAZ UJ55 DATUL
5,1538680000,1538670037,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1538680000,451,,380,1538670240,02:47:00,1538670966,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,VUZ123049 GRGIA TBD M345 AXEXO UM345 PAZ UJ55 DATUL
6,1538594095,1538583963,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1538594095,453,,380,1538583840,02:45:00,1538584825,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 STEIT MEI MCB LLA BRO MAM UJ35 AVSAR
7,1538508016,1538497596,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1538508016,453,,320,1538497440,02:48:00,1538498416,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI TBD M345 SEAGL M345 AXEXO UM345 PAZ UJ55 DATUL
8,1538421923,1538411466,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1538421923,465,,340,1538411040,02:51:00,1538412378,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI TBD M345 RUMMM M345 AXEXO UM345 PAZ UJ55 DATUL
9,1538335586,1538325142,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1538335586,465,,340,1538324640,02:46:00,1538326060,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI TBD M345 RUMMM M345 AXEXO UM345 PAZ UJ55 DATUL
10,1538250195,1538238725,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1538250195,465,,340,1538238240,03:04:00,1538239607,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA SJI LEV A770 DOLPH A770 KEHLI UA770 TABSA UM580 MAPUM UM580 NUBEL UR522 PAZ UJ55 DATUL DATU3B
11,1538162699,1538151840,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1538162699,466,,340,1538151840,02:50:00,1537939560,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI TBD M345 RUMMM M345 AXEXO UM345 PAZ UJ55 DATUL
12,1538076825,1538065590,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1538076825,467,,340,1538065440,03:09:00,1537853148,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI LEV A770 DOLPH A770 TABSA UM580 MAPUM UM580 BESOG UM580 NUBEL UT31 PAZ UJ55 DATUL DATU3B
13,1537989692,1537979114,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1537989692,454,,380,1537979040,02:57:00,1537766748,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 STEIT MEI AEX HUB J177 PSX BRO MAM UJ35 AVSAR
14,1537903070,1537892853,B737,MMMX,Mexico City,Lic. Benito Juarez Int'l,,1537903070,456,,380,1537892640,02:44:00,1537893699,DAL365,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI TBD M345 AXEXO UM345 ULUMA UM345 PAZ UJ55 DATUL
0,0,0,B739,KTPA,"Tampa, FL",Tampa Intl,,1539106140,332,,0,1539102300,01:04:00,1538889929,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,
1,0,0,B739,KTPA,"Tampa, FL",Tampa Intl,,1539019311,470,,330,1539015900,01:03:00,1538803551,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW HEVVN FOOXX5
2,1538933024,1538929309,B739,KTPA,"Tampa, FL",Tampa Intl,,1538933024,471,,330,1538929500,01:01:00,1538929726,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,MCN309047 SZW HEVVN FOOXX5
3,1538846520,1538842969,A321,KTPA,"Tampa, FL",Tampa Intl,,1538846520,462,,330,1538843100,00:56:00,1538843520,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW HEVVN FOOXX5
4,1538760300,1538756760,B752,KTPA,"Tampa, FL",Tampa Intl,,1538760300,476,,330,1538756700,01:02:00,1538544383,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW HEVVN FOOXX5
5,1538674500,1538670817,B739,KTPA,"Tampa, FL",Tampa Intl,,1538674500,472,,330,1538670300,00:59:00,1538671926,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW HEVVN FOOXX5
6,1538588040,1538584322,B739,KTPA,"Tampa, FL",Tampa Intl,,1538588040,472,,330,1538583900,00:54:00,1538585383,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW HEVVN FOOXX5
7,1538500980,1538497456,B739,KTPA,"Tampa, FL",Tampa Intl,,1538500980,472,,330,1538497500,00:57:00,1538498492,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,3149N/08424W HEVVN FOOXX5
8,1538414550,1538410888,B739,KTPA,"Tampa, FL",Tampa Intl,,1538414550,471,,330,1538411100,01:04:00,1538411929,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW HEVVN FOOXX5
9,1538328704,1538324880,B752,KTPA,"Tampa, FL",Tampa Intl,,1538328704,471,,330,1538324400,00:56:00,1538112352,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW HEVVN FOOXX5
10,1538242397,1538238935,B752,KTPA,"Tampa, FL",Tampa Intl,,1538242397,478,,330,1538238600,00:54:00,1538239870,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW HEVVN FOOXX5
11,1538155986,1538152416,B752,KTPA,"Tampa, FL",Tampa Intl,,1538155986,475,,330,1538152200,00:58:00,1537939560,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW HEVVN FOOXX5
12,1538070149,1538066393,B738,KTPA,"Tampa, FL",Tampa Intl,,1538070149,470,,330,1538065800,00:58:00,1537853148,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW HEVVN FOOXX5
13,1537986452,1537982880,B752,KTPA,"Tampa, FL",Tampa Intl,,1537986452,473,,330,1537979400,01:42:00,1537766748,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW HEVVN FOOXX5
14,1537896432,1537892967,B738,KTPA,"Tampa, FL",Tampa Intl,,1537896432,470,,330,1537893000,00:53:00,1537893891,DAL2330,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,MCN307046 SZW HEVVN FOOXX5
0,0,0,MD88,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1539114720,316,,0,1539110280,01:14:00,1538889929,DAL755,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,
1,0,0,MD88,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,,1539106440,349,,0,1539102420,01:07:00,1538889929,DAL755,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,
2,0,0,MD88,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1539028320,316,,0,1539023880,01:14:00,1538803552,DAL755,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,
3,0,0,MD88,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,,1539019572,452,,350,1539016020,01:06:00,1538803552,DAL755,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PADGT2 SMTTH Q67 JONEN HNN BREMN5
4,0,0,MD88,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538941560,444,,340,1538937480,01:08:00,1538717163,DAL755,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,OHIOS KTRYN ONDRE1
5,1538933197,1538929300,M88,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,,1538933197,442,,350,1538929620,00:58:00,1538929879,DAL755,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PADGT2 SMTTH Q67 JONEN HNN BREMN5
6,1538855104,1538850780,M88,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538855104,445,,340,1538851080,01:05:00,1538630797,DAL755,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,OHIOS KTRYN ONDRE1
7,1538847060,1538843040,MD88,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,,1538847060,443,,350,1538843220,01:03:00,1538630797,DAL755,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PADGT2 SMTTH Q67 JONEN HNN BREMN5
8,1538768460,1538764487,MD88,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538768460,446,,340,1538764680,01:05:00,1538765139,DAL755,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,OHIOS KTRYN ONDRE1
9,1538761125,1538757096,MD88,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,,1538761125,449,,330,1538756820,01:03:00,1538757626,DAL755,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,NELLO187016 CEMEX Q67 JONEN HNN BREMN5
10,1538681904,1538677980,M88,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538681904,446,,340,1538678280,01:01:00,1538457940,DAL755,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,OHIOS KTRYN ONDRE1
11,1538674320,1538670360,MD88,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,,1538674320,449,,330,1538670420,01:00:00,1538457940,DAL755,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PADGT2 SMTTH Q67 JONEN HNN BREMN5
12,1538595211,1538591460,M88,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538595211,440,,360,1538591880,01:02:00,1538371567,DAL755,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,OHIOS KTRYN ONDRE1
13,1538587860,1538583960,MD88,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,,1538587860,448,,330,1538584020,01:05:00,1538371567,DAL755,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PADGT2 SMTTH Q67 JONEN HNN BREMN5
14,1538508896,1538505000,M88,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538508896,440,,360,1538505480,01:06:00,1538285157,DAL755,KCMH,"Columbus, OH",John Glenn Columbus Intl Airport,OHIOS KTRYN ONDRE1
0,0,0,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1539107280,361,,0,1539099600,02:08:00,1538889929,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,
1,0,0,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1539022105,468,,330,1539013200,02:09:00,1538803551,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW CIGAR M215 PISAD UM215 NUDIS ITLOM UM782 VOMAR UM782 CUN
2,0,1538929262,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538937300,468,,340,1538926800,02:15:00,1538929776,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI LEV A770 DOLPH A770 KEHLI UA766 ITLOM UM782 CUN
3,1538847357,1538840169,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538847357,472,,330,1538840460,02:06:00,1538840630,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW CIGAR M215 PISAD UM215 NUDIS ITLOM UM782 CUN
4,1538761567,1538754006,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538761567,473,,330,1538754000,02:09:00,1538754705,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,SMLTZ2 WALET OTK PLYER KNOST M215 PISAD UM215 NUDIS ITLOM UM782 VOMAR UM782 CUN
5,1538675787,1538668503,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538675787,464,,350,1538667600,02:06:00,1538669773,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,SZW032071 PLYER KNOST M215 PISAD UM215 NUDIS ITLOM UM782 CUN
6,1538589666,1538581647,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538589666,466,,350,1538581200,02:09:00,1538582727,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,MCN309060 OTK CTY PIE KARTR EYW MAXIM UG765 IMOLO R506 CUN
7,1538501760,1538494396,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538501760,463,,350,1538494800,02:04:00,1538495434,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK HEVVN J43 LEGGT J43 PLYER KNOST M215 PISAD UM215 NUDIS ITLOM UM782 CUN
8,1538415769,1538408538,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538415769,463,,350,1538408400,02:09:00,1538409606,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK HEVVN J43 LEGGT J43 PLYER KNOST M215 PISAD UM215 NUDIS ITLOM UM782 CUN
9,1538329920,1538323087,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538329920,468,,330,1538322180,02:00:00,1538324146,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK SZW CIGAR M215 PISAD UM215 NUDIS ITLOM UM782 CUN
10,1538242907,1538235802,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538242907,463,,350,1538235780,02:03:00,1538236959,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,3143N/08424W CIGAR M215 PISAD UM215 NUDIS ITLOM UM782 CUN
11,1538157367,1538149719,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538157367,481,,310,1538149380,02:08:00,1537939560,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,SMLTZ2 WALET OTK PLYER KNOST M215 PISAD UM215 NUDIS ITLOM UM782 VOMAR UM782 CUN
12,1538071460,1538063595,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538071460,470,,330,1538062980,02:11:00,1537853148,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK HEVVN J43 LEGGT J43 PLYER KNOST M215 PISAD UM215 NUDIS ITLOM UM782 CUN
13,1537984343,1537976700,B738,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1537984343,467,,350,1537976580,02:12:00,1537766748,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,BANNG2 LUCKK HEVVN J43 LEGGT J43 PLYER KNOST M215 PISAD UM215 NUDIS ITLOM UM782 CUN
14,1537811365,1537804092,B739,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1537811365,464,,350,1537803780,02:02:00,1537805155,DAL533,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,SMLTZ2 WALET OTK PLYER KNOST M215 PISAD MUXOG CUN
0,0,0,A320,KJFK,"New York, NY",John F Kennedy Intl,,1539120120,339,,0,1539113100,01:57:00,1538889929,DAL679,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,
1,0,0,A320,KJFK,"New York, NY",John F Kennedy Intl,,1539021741,464,,330,1539015600,01:40:00,1538803552,DAL679,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PHIIL2 GRD Q64 TYI J209 SAWED J121 SIE CAMRN4
2,0,1538929260,A320,KJFK,"New York, NY",John F Kennedy Intl,,1538935560,459,,350,1538929200,01:46:00,1538929783,DAL679,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PHIIL2 GRD Q64 TYI J209 SAWED J121 SIE CAMRN4
3,1538850120,1538843280,A320,KJFK,"New York, NY",John F Kennedy Intl,,1538850120,460,,350,1538842800,01:40:00,1538630797,DAL679,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PHIIL2 GRD Q64 TYI J209 SAWED J121 SIE CAMRN4
4,1538762820,1538756362,A320,KJFK,"New York, NY",John F Kennedy Intl,,1538762820,461,,350,1538756400,01:46:00,1538756908,DAL679,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PHIIL2 GRD Q64 TYI J209 SAWED J121 SIE CAMRN4
5,1538677448,1538670861,A320,KJFK,"New York, NY",John F Kennedy Intl,,1538677448,467,,330,1538670000,01:47:00,1538672080,DAL679,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PHIIL2 GRD Q64 TYI J209 SAWED J121 SIE CAMRN4
6,1538590620,1538584155,A320,KJFK,"New York, NY",John F Kennedy Intl,,1538590620,460,,350,1538583600,01:46:00,1538585352,DAL679,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PHIIL2 GRD Q64 TYI J209 SAWED J121 SIE CAMRN4
7,1538504069,1538497812,A320,KJFK,"New York, NY",John F Kennedy Intl,,1538504069,460,,350,1538497200,01:41:00,1538499080,DAL679,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PHIIL2 GRD Q64 TYI J209 SAWED J121 SIE CAMRN4
8,1538417905,1538411907,A320,KJFK,"New York, NY",John F Kennedy Intl,,1538417905,459,,350,1538410800,01:43:00,1538413126,DAL679,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PHIIL2 GRD Q64 TYI J209 SAWED J121 SIE CAMRN4
9,1538369283,1538361360,B712,KAUS,"Austin, TX",Austin-Bergstrom Intl,,1538369283,447,,330,1538361000,02:18:00,1538112353,DAL679,KSLC,"Salt Lake City, UT",Salt Lake City Intl,RUGGD1 MTU HBU ALS PNH J17 ABI DILLO LAIKS2
10,1538275380,1538275380,B712,KAUS,"Austin, TX",Austin-Bergstrom Intl,,1538283180,452,,330,1538274600,02:17:00,1538025957,DAL679,KSLC,"Salt Lake City, UT",Salt Lake City Intl,ZIONZ1 KIMMR TXO ABI DILLO LAIKS2
11,1538189040,1538189040,B712,KAUS,"Austin, TX",Austin-Bergstrom Intl,,1538197085,449,,330,1538188200,02:17:00,1537939560,DAL679,KSLC,"Salt Lake City, UT",Salt Lake City Intl,ZIONZ1 KIMMR TXO ABI DILLO LAIKS2
12,1538102040,1538102040,B712,KAUS,"Austin, TX",Austin-Bergstrom Intl,,1538110010,448,,330,1538101800,02:23:00,1537853148,DAL679,KSLC,"Salt Lake City, UT",Salt Lake City Intl,ZIONZ1 KIMMR TBE PNH J17 ABI DILLO LAIKS2
13,1538025060,1538017105,B712,KAUS,"Austin, TX",Austin-Bergstrom Intl,,1538025060,461,,290,1538015400,02:15:00,1537766748,DAL679,KSLC,"Salt Lake City, UT",Salt Lake City Intl,RUGGD1 MTU HBU ALS PNH J17 ABI DILLO LAIKS2
0,0,0,MD90,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1539118800,317,,0,1539112200,01:50:00,1538889929,DAL1561,KPHL,"Philadelphia, PA",Philadelphia Intl,
1,0,0,MD90,KPHL,"Philadelphia, PA",Philadelphia Intl,,1539108360,332,,0,1539102060,01:45:00,1538889929,DAL1561,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,
2,0,0,MD88,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1539032400,317,,0,1539025800,01:50:00,1538803551,DAL1561,KPHL,"Philadelphia, PA",Philadelphia Intl,
3,0,0,MD88,KPHL,"Philadelphia, PA",Philadelphia Intl,,1539020904,452,,330,1539015660,01:34:00,1538803551,DAL1561,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PLMMR2 SPA Q22 BEARI FAK PAATS3
4,0,0,MD88,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538945160,445,,340,1538939400,01:36:00,1538717162,DAL1561,KPHL,"Philadelphia, PA",Philadelphia Intl,STOEN REEFI EMI J48 FLASK OZZZI1
5,0,1538929196,MD88,KPHL,"Philadelphia, PA",Philadelphia Intl,,1538934840,447,,330,1538929260,01:22:00,1538929700,DAL1561,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PLMMR2 SPA Q22 BEARI FAK PAATS3
6,1538858388,1538852845,M88,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538858388,449,,340,1538853000,01:33:00,1538630797,DAL1561,KPHL,"Philadelphia, PA",Philadelphia Intl,STOEN REEFI EMI J48 FLASK OZZZI1
7,1538842560,1538842560,M88,KPHL,"Philadelphia, PA",Philadelphia Intl,,1538848336,448,,330,1538842860,01:34:00,1538630797,DAL1561,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PLMMR2 SPA Q22 BEARI FAK PAATS3
8,1538771940,1538766414,M90,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538771940,459,,300,1538766600,01:25:00,1538544383,DAL1561,KPHL,"Philadelphia, PA",Philadelphia Intl,STOEN REEFI EMI J48 FLASK OZZZI1
9,1538762345,1538756880,MD90,KPHL,"Philadelphia, PA",Philadelphia Intl,,1538762345,458,,310,1538756640,01:24:00,1538544383,DAL1561,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PLMMR2 SPA Q22 BEARI FAK PAATS3
10,1538680416,1538680416,M90,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538685811,453,,300,1538680200,01:24:00,1538457939,DAL1561,KPHL,"Philadelphia, PA",Philadelphia Intl,STOEN REEFI EMI J48 FLASK OZZZI1
11,1538676540,1538670840,MD90,KPHL,"Philadelphia, PA",Philadelphia Intl,,1538676540,457,,310,1538670060,01:23:00,1538457939,DAL1561,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PLMMR2 SPA Q22 BEARI FAK PAATS3
12,1538599163,1538593844,M90,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538599163,451,,320,1538593800,01:22:00,1538594813,DAL1561,KPHL,"Philadelphia, PA",Philadelphia Intl,BAL320032 MOL J48 FLASK OZZZI1
13,1538589535,1538583750,M90,KPHL,"Philadelphia, PA",Philadelphia Intl,,1538589535,455,,310,1538583660,01:20:00,1538584665,DAL1561,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PLMMR2 SPA Q22 BEARI FAK PAATS3
14,1538513086,1538507580,M90,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538513086,456,,300,1538507400,01:27:00,1538285157,DAL1561,KPHL,"Philadelphia, PA",Philadelphia Intl,STOEN REEFI EMI J48 FLASK OZZZI1
0,0,0,B752,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1539118200,381,,0,1539112500,01:35:00,1538889929,DAL1250,KMCI,"Kansas City, MO",Kansas City Intl,
1,0,0,B752,KMCI,"Kansas City, MO",Kansas City Intl,,1539108000,348,,0,1539101760,01:44:00,1538889929,DAL1250,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,
2,0,0,B752,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1539031800,381,,0,1539026100,01:35:00,1538803551,DAL1250,KMCI,"Kansas City, MO",Kansas City Intl,
3,0,0,B752,KMCI,"Kansas City, MO",Kansas City Intl,,1539020664,464,,360,1539015360,01:34:00,1538803551,DAL1250,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,CUTTN2 HANKO MEM J41 SGF TYGER6
4,0,0,B739,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538945340,460,,350,1538939580,01:36:00,1538717162,DAL1250,KMCI,"Kansas City, MO",Kansas City Intl,LAKES2 COU FAM BNA NEWBB IHAVE MTHEW CHPPR1
5,0,1538929168,B739,KMCI,"Kansas City, MO",Kansas City Intl,,1538934600,462,,340,1538928960,01:32:00,1538929661,DAL1250,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,CUTTN2 HANKO MEM J41 SGF TYGER6
6,1538772928,1538766923,B752,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538772928,462,,370,1538766900,01:39:00,1538544383,DAL1250,KMCI,"Kansas City, MO",Kansas City Intl,RACER7 SGF J41 MEM HUTCC KNSAW RUSSA GLAVN1
7,1538762099,1538756460,B752,KMCI,"Kansas City, MO",Kansas City Intl,,1538762099,458,,380,1538756160,01:30:00,1538544383,DAL1250,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,CUTTN2 HANKO MEM J41 SGF TYGER6
8,1538686187,1538680380,B752,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538686187,453,,390,1538680500,01:39:00,1538681219,DAL1250,KMCI,"Kansas City, MO",Kansas City Intl,RACER7 SGF MEM HUTCC KNSAW RUSSA GLAVN1
9,1538676146,1538670235,B752,KMCI,"Kansas City, MO",Kansas City Intl,,1538676146,457,,380,1538669760,01:34:00,1538671183,DAL1250,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PENCL2 JAACE BNA J45 STL MCM BQS6
10,1538599470,1538593997,B752,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538599470,459,,390,1538594100,01:24:00,1538594771,DAL1250,KMCI,"Kansas City, MO",Kansas City Intl,LAKES2 COU FAM BNA NEWBB IHAVE MTHEW CHPPR1
11,1538589044,1538583342,B752,KMCI,"Kansas City, MO",Kansas City Intl,,1538589044,462,,380,1538583360,01:36:00,1538584179,DAL1250,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,CUTTN2 HANKO MEM J41 SGF TYGER6
12,1538512740,1538507700,B752,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538512740,457,,390,1538507700,01:27:00,1538285157,DAL1250,KMCI,"Kansas City, MO",Kansas City Intl,LAKES2 COU FAM BNA NEWBB IHAVE MTHEW CHPPR1
13,1538502742,1538496849,B752,KMCI,"Kansas City, MO",Kansas City Intl,,1538502742,462,,380,1538496960,01:34:00,1538285157,DAL1250,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,CUTTN2 HANKO MEM J41 SGF TYGER6
14,1538426776,1538421498,B752,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538426776,450,,390,1538421300,01:30:00,1538422332,DAL1250,KMCI,"Kansas City, MO",Kansas City Intl,HLV256039 FAM BNA NEWBB IHAVE MTHEW CHPPR1
