,ident,aircrafttype,filed_ete,filed_time,filed_departuretime,filed_airspeed_kts,filed_airspeed_mach,filed_altitude,route,actualdeparturetime,estimatedarrivaltime,actualarrivaltime,diverted,origin,destination,originName,originCity,destinationName,destinationCity
SWA1667,SWA1667,B737,02:05:00,1538544389,1538759400,451,,390,JHART6 ROD KLYNE Q29 JHW Q82 PONCT JFUND2,1538759340,1538767151,1538767151,,KSTL,KBOS,St Louis Lambert Intl,"St Louis, MO",Boston Logan Intl,"Boston, MA"
SWA1667,SWA1667,B737,00:36:00,1538544389,1538753950,435,,290,LAKES2 COU KAYLA KAYLA3,1538753700,1538755823,1538755823,,KMCI,KSTL,Kansas City Intl,"Kansas City, MO",St Louis Lambert Intl,"St Louis, MO"
SWA1667,SWA1667,B737,01:55:00,1538544389,1538743800,449,,400,CUTTN2 HANKO MEM J41 ZAVEL J41 SGF TYGER6,1538744676,1538750565,1538750565,,KATL,KMCI,Hartsfield-Jackson Intl,"Atlanta, GA",Kansas City Intl,"Kansas City, MO"
SWA1667,SWA1667,B737,02:07:00,1538457949,1538673000,450,,390,JHART6 ROD KLYNE Q29 JHW Q82 PONCT JFUND2,1538672640,1538680380,1538680380,,KSTL,KBOS,St Louis Lambert Intl,"St Louis, MO",Boston Logan Intl,"Boston, MA"
SWA1667,SWA1667,B737,00:36:00,1538457949,1538667550,437,,290,LAKES2 COU KAYLA KAYLA3,1538667360,1538669728,1538669728,,KMCI,KSTL,Kansas City Intl,"Kansas City, MO",St Louis Lambert Intl,"St Louis, MO"
SWA1667,SWA1667,B737,01:44:00,1538457949,1538657400,451,,400,PENCL2 JAACE BNA Q19 STL MCM BQS6,1538657520,1538663615,1538663615,,KATL,KMCI,Hartsfield-Jackson Intl,"Atlanta, GA",Kansas City Intl,"Kansas City, MO"
SWA1667,SWA1667,B737,02:50:00,1538371578,1538586600,450,,390,JHART6 ROD KLYNE Q29 JHW Q82 PONCT JFUND2,1538588700,1538596920,1538596920,,KSTL,KBOS,St Louis Lambert Intl,"St Louis, MO",Boston Logan Intl,"Boston, MA"
SWA1667,SWA1667,B737,00:36:00,1538371578,1538581150,435,,290,LAKES2 COU KAYLA KAYLA3,1538580836,1538582960,1538582960,,KMCI,KSTL,Kansas City Intl,"Kansas City, MO",St Louis Lambert Intl,"St Louis, MO"
SWA1667,SWA1667,B737,01:55:00,1538371578,1538571000,452,,400,CUTTN2 HANKO MEM J41 SGF TYGER6,1538571420,1538577293,1538577293,,KATL,KMCI,Hartsfield-Jackson Intl,"Atlanta, GA",Kansas City Intl,"Kansas City, MO"
SWA1667,SWA1667,B738,02:06:00,1538529824,1538527500,454,,380,CONLE3 COLIN J61 HUBBS KEMPR ILM AR21 CRANS FISEL7,1538529015,1538536189,1538536189,,KBWI,KFLL,Baltimore/Washington Intl,"Baltimore, MD",Fort Lauderdale Intl,"Fort Lauderdale, FL"
SWA1667,SWA1667,B738,01:20:00,1538285167,1538518200,457,,360,SSOXS5 SSOXS BUZRD SEY HTO J174 RIFLE J174 ZIZZI ATR LAFLN MIIDY2,1538519158,1538523240,1538523240,,KBOS,KBWI,Boston Logan Intl,"Boston, MA",Baltimore/Washington Intl,"Baltimore, MD"
SWA1667,SWA1667,B738,01:43:00,1538507988,1538506800,457,,370,ORD110032 PONCT JFUND2,1538507140,1538513460,1538513460,,KMDW,KBOS,Chicago Midway Intl,"Chicago, IL",Boston Logan Intl,"Boston, MA"
SWA1667,SWA1667,B738,03:08:00,1538489883,1538489100,454,,370,LAVAA6 PDT J16 BIL DPR KP84E OHHMY ENDEE4,1538489023,1538500778,1538500778,,KPDX,KMDW,Portland Intl,"Portland, OR",Chicago Midway Intl,"Chicago, IL"
SWA1667,SWA1667,B738,02:18:00,1538448496,1538441100,450,,400,CONLE3 COLIN J61 HUBBS KEMPR ILM AR21 CRANS FISEL7,1538447767,1538454808,1538454808,,KBWI,KFLL,Baltimore/Washington Intl,"Baltimore, MD",Fort Lauderdale Intl,"Fort Lauderdale, FL"
SWA1667,SWA1667,B738,01:18:00,1538441363,1538431800,457,,340,PATSS5 PATSS NELIE CMK J75 MXE NUGGY TRISH3,1538440594,1538444340,1538444340,,KBOS,KBWI,Boston Logan Intl,"Boston, MA",Baltimore/Washington Intl,"Baltimore, MD"
SWA233,SWA233,B737,01:15:00,1538544389,1538743800,453,,390,JACCC2 KELLN BYJAC Q60 JAXSN DORRN CAVLR3,1538743620,1538748309,1538748309,,KATL,KIAD,Hartsfield-Jackson Intl,"Atlanta, GA",Washington Dulles Intl,"Washington, DC"
SWA233,SWA233,B737,00:45:00,1538544389,1538736600,445,,290,TIPPN3 BRXTN CHPPR CHPPR1,1538736649,1538739141,1538739141,,KBNA,KATL,Nashville Intl,"Nashville, TN",Hartsfield-Jackson Intl,"Atlanta, GA"
SWA233,SWA233,B737,01:18:00,1538457950,1538657400,454,,390,JACCC2 KELLN BYJAC Q60 LOOEY Q60 JAXSN DORRN CAVLR3,1538657520,1538662380,1538662380,,KATL,KIAD,Hartsfield-Jackson Intl,"Atlanta, GA",Washington Dulles Intl,"Washington, DC"
SWA233,SWA233,B737,00:27:00,1538457950,1538650200,438,,290,TIPPN3 BRXTN CHPPR CHPPR1,1538650086,1538652274,1538652274,,KBNA,KATL,Nashville Intl,"Nashville, TN",Hartsfield-Jackson Intl,"Atlanta, GA"
SWA233,SWA233,B737,01:16:00,1538371578,1538571000,450,,410,JACCC2 KELLN BYJAC Q60 JAXSN DORRN CAVLR3,1538571180,1538575980,1538575980,,KATL,KIAD,Hartsfield-Jackson Intl,"Atlanta, GA",Washington Dulles Intl,"Washington, DC"
SWA233,SWA233,B737,00:45:00,1538371578,1538563800,434,,290,TIPPN3 BRXTN CHPPR CHPPR1,1538563560,1538565901,1538565901,,KBNA,KATL,Nashville Intl,"Nashville, TN",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL817,DAL817,B753,04:02:00,1538744389,1538743020,473,,320,NASSA2 YAALL J14 IRW PNH J78 DRK J231 HIPPI GABBL HLYWD1,1538743785,1538758152,1538758152,,KATL,KLAX,Hartsfield-Jackson Intl,"Atlanta, GA",Los Angeles Intl,"Los Angeles, CA"
DAL817,DAL817,B753,04:04:00,1538658784,1538656620,469,,288,NASSA2 VUZ Q30 SQS ELD FORCK FUZ J4 MESSI ESTWD HLYWD1,1538657505,1538671860,1538671860,,KATL,KLAX,Hartsfield-Jackson Intl,"Atlanta, GA",Los Angeles Intl,"Los Angeles, CA"
DAL817,DAL817,B753,04:06:00,1538573776,1538570220,469,,296,CUTTN2 HANKO GAD MEM IRW J78 DRK J231 HIPPI GABBL HLYWD1,1538572526,1538586966,1538586966,,KATL,KLAX,Hartsfield-Jackson Intl,"Atlanta, GA",Los Angeles Intl,"Los Angeles, CA"
DAL817,DAL817,B753,04:02:00,1538485408,1538483820,466,,340,CUTTN2 HANKO GAD MEM FSM IRW CRUSR TCC J78 DRK J231 HIPPI GABBL HLYWD1,1538484275,1538498940,1538498940,,KATL,KLAX,Hartsfield-Jackson Intl,"Atlanta, GA",Los Angeles Intl,"Los Angeles, CA"
DAL817,DAL817,B753,04:11:00,1538399830,1538397420,453,,340,CUTTN2 HANKO GAD MEM FSM IRW J78 PNH ACH ABQ J78 DRK J231 HIPPI GABBL HLYWD1,1538398678,1538413667,1538413667,,KATL,KLAX,Hartsfield-Jackson Intl,"Atlanta, GA",Los Angeles Intl,"Los Angeles, CA"
DAL817,DAL817,M90,01:08:00,1538112353,1538353800,449,,310,LIDDS1 GRIVY NUSMM EKN ROA ALDAN2,1538354100,1538358396,1538358396,,KDTW,KRDU,Detroit Metro Wayne Co,"Detroit, MI",Raleigh-Durham Intl,"Raleigh/Durham, NC"
DAL817,DAL817,M88,01:01:00,1538025957,1538248560,445,,330,PHIIL2 GRD Q54 NUTZE DRONE DRONE2,1538250055,1538254066,1538254066,,KATL,KORF,Hartsfield-Jackson Intl,"Atlanta, GA",Norfolk Intl,"Norfolk, VA"
DAL817,DAL817,M90,01:09:00,1537939560,1538181000,448,,310,LIDDS1 GRIVY NUSMM EKN ROA ALDAN2,1538181180,1538185429,1538185429,,KDTW,KRDU,Detroit Metro Wayne Co,"Detroit, MI",Raleigh-Durham Intl,"Raleigh/Durham, NC"
DAL817,DAL817,M90,01:13:00,1537853148,1538094600,457,,290,LIDDS1 GRIVY NUSMM EKN ROA ALDAN2,1538095450,1538100004,1538100004,,KDTW,KRDU,Detroit Metro Wayne Co,"Detroit, MI",Raleigh-Durham Intl,"Raleigh/Durham, NC"
DAL817,DAL817,MD90,01:05:00,1537766749,1538008200,453,,270,LIDDS1 GRIVY NUSMM EKN ROA ALDAN2,1538017800,1538022141,1538022141,,KDTW,KRDU,Detroit Metro Wayne Co,"Detroit, MI",Raleigh-Durham Intl,"Raleigh/Durham, NC"
DAL817,DAL817,M90,01:07:00,1537928714,1537921800,449,,330,MAYZE177023 STAZE BKW ROA SBV5,1537927740,1537932331,1537932331,,KDTW,KRDU,Detroit Metro Wayne Co,"Detroit, MI",Raleigh-Durham Intl,"Raleigh/Durham, NC"
DAL817,DAL817,M90,01:11:00,1537593964,1537835400,462,,250,LIDDS1 GRIVY NUSMM EKN ROA ALDAN2,1537836188,1537840560,1537840560,,KDTW,KRDU,Detroit Metro Wayne Co,"Detroit, MI",Raleigh-Durham Intl,"Raleigh/Durham, NC"
DAL638,DAL638,B712,01:40:00,1538717163,1538916780,379,,0,,0,1538922780,0,,KATL,MYNN,Hartsfield-Jackson Intl,"Atlanta, GA",Lynden Pindling Int'l (Nassau),Nassau
DAL638,DAL638,B712,01:40:00,1538630797,1538830380,453,,320,VRSTY2 MCN AMG J45 OMN J79 MALET J79 TRV BR62V ZFP BR63V MELON,0,1538836380,0,,KATL,MYNN,Hartsfield-Jackson Intl,"Atlanta, GA",Lynden Pindling Int'l (Nassau),Nassau
DAL638,DAL638,B712,01:42:00,1538544384,1538743980,465,,300,VRSTY2 MCN AMG J45 OMN J79 MALET J79 TRV ZBV,1538743950,1538750040,1538750040,,KATL,MYNN,Hartsfield-Jackson Intl,"Atlanta, GA",Lynden Pindling Int'l (Nassau),Nassau
DAL638,DAL638,B712,01:39:00,1538457940,1538657580,454,,320,VRSTY2 MCN AMG J45 OMN J79 MALET J79 TRV BR62V ZFP BR63V MELON,1538657433,1538663160,1538663160,,KATL,MYNN,Hartsfield-Jackson Intl,"Atlanta, GA",Lynden Pindling Int'l (Nassau),Nassau
DAL638,DAL638,B712,01:38:00,1538198748,1538398380,450,,340,VRSTY2 MCN AMG J45 OMN J79 MALET J79 TRV BR62V ZFP BR63V MELON,1538398740,1538404440,1538404440,,KATL,MYNN,Hartsfield-Jackson Intl,"Atlanta, GA",Lynden Pindling Int'l (Nassau),Nassau
DAL638,DAL638,B712,01:35:00,1538112352,1538311800,451,,340,VRSTY2 MCN AMG J45 OMN J79 MALET J79 TRV BR62V ZFP BR63V MELON,1538311740,1538317440,1538317440,,KATL,MYNN,Hartsfield-Jackson Intl,"Atlanta, GA",Lynden Pindling Int'l (Nassau),Nassau
DAL638,DAL638,B712,01:39:00,1538025957,1538225400,451,,340,VRSTY2 MCN AMG J45 OMN J79 MALET J79 TRV BR62V ZFP BR63V MELON,1538225205,1538230740,1538230740,,KATL,MYNN,Hartsfield-Jackson Intl,"Atlanta, GA",Lynden Pindling Int'l (Nassau),Nassau
DAL638,DAL638,B712,01:36:00,1537939560,1538139000,454,,320,VRSTY2 MCN AMG J45 OMN J79 MALET J79 TRV BR62V ZFP BR63V MELON,1538141182,1538146860,1538146860,,KATL,MYNN,Hartsfield-Jackson Intl,"Atlanta, GA",Lynden Pindling Int'l (Nassau),Nassau
DAL638,DAL638,B712,01:43:00,1537853148,1538052600,458,,320,VRSTY2 MCN AMG J45 OMN J79 MALET J79 TRV BR62V ZFP BR63V MELON,1538053260,1538059320,1538059320,,KATL,MYNN,Hartsfield-Jackson Intl,"Atlanta, GA",Lynden Pindling Int'l (Nassau),Nassau
DAL638,DAL638,B712,01:40:00,1537593964,1537793400,457,,320,VRSTY2 MCN AMG J45 OMN J79 MALET J79 TRV BR62V ZFP BR63V MELON,1537793340,1537798980,1537798980,,KATL,MYNN,Hartsfield-Jackson Intl,"Atlanta, GA",Lynden Pindling Int'l (Nassau),Nassau
SWA1227,SWA1227,B737,01:05:00,1538544389,1538800800,452,,390,DOTSS2 CNERY BLH J50 GBN DINGO5,0,1538804700,0,,KLAX,KTUS,Los Angeles Intl,"Los Angeles, CA",Tucson Intl,"Tucson, AZ"
SWA1227,SWA1227,B737,00:25:00,1538544389,1538792700,446,,350,CNDEL4 EBAYE BURGL IRNMN2,1538794320,1538797200,0,,KOAK,KLAX,Metropolitan Oakland Intl,"Oakland, CA",Los Angeles Intl,"Los Angeles, CA"
SWA1227,SWA1227,B737,01:20:00,1538544389,1538784000,455,,390,MINNE5 HISKU Q5 HUPTU SPAMY WNDSR2,1538783846,1538788888,1538788888,,KPDX,KOAK,Portland Intl,"Portland, OR",Metropolitan Oakland Intl,"Oakland, CA"
SWA1227,SWA1227,B737,03:52:00,1538544389,1538765400,456,,380,WHRLI6 MCM BACNN KP69C KD78Y KD81W KD84U KU87S KU90O KS03K PDT JKNOX HHOOD4,1538765640,1538779560,1538779560,,KSTL,KPDX,St Louis Lambert Intl,"St Louis, MO",Portland Intl,"Portland, OR"
SWA1227,SWA1227,B737,00:45:00,1538544389,1538759100,443,,260,BACEN BLOKR RBS AARCH2,1538759525,1538762235,1538762235,,KMDW,KSTL,Chicago Midway Intl,"Chicago, IL",St Louis Lambert Intl,"St Louis, MO"
SWA1227,SWA1227,B737,00:54:00,1538544389,1538752200,464,,320,GTLKE1 BAGEL PANGG3,1538752680,1538756258,1538756258,,KCLE,KMDW,Cleveland-Hopkins Intl,"Cleveland, OH",Chicago Midway Intl,"Chicago, IL"
SWA1227,SWA1227,B737,01:30:00,1538544389,1538743500,457,,370,PADGT2 SMTTH Q67 DARYN JANYS ROLLN1,1538743980,1538748331,1538748331,,KATL,KCLE,Hartsfield-Jackson Intl,"Atlanta, GA",Cleveland-Hopkins Intl,"Cleveland, OH"
SWA1227,SWA1227,B737,01:10:00,1538544389,1538735400,454,,330,JAG6 MATEO YULEE CHESN LAIRI LARZZ JJEDI2,1538735848,1538739452,1538739452,,KMCO,KATL,Orlando Intl,"Orlando, FL",Hartsfield-Jackson Intl,"Atlanta, GA"
SWA1227,SWA1227,B737,01:03:00,1538457949,1538714400,455,,390,DOTSS2 CNERY BLH J50 GBN DINGO5,1538714460,1538718064,1538718064,,KLAX,KTUS,Los Angeles Intl,"Los Angeles, CA",Tucson Intl,"Tucson, AZ"
SWA1227,SWA1227,B737,00:26:00,1538457949,1538706300,454,,350,CNDEL4 EBAYE BURGL IRNMN2,1538706840,1538710149,1538710149,,KOAK,KLAX,Metropolitan Oakland Intl,"Oakland, CA",Los Angeles Intl,"Los Angeles, CA"
SWA1227,SWA1227,B737,01:18:00,1538457949,1538697600,436,,350,MINNE5 HISKU Q5 HUPTU SPAMY WNDSR2,1538697540,1538702142,1538702142,,KPDX,KOAK,Portland Intl,"Portland, OR",Metropolitan Oakland Intl,"Oakland, CA"
SWA1227,SWA1227,B737,04:00:00,1538457949,1538679000,456,,380,WHRLI6 MCM BACNN KP69C KD78Y KD81W KD84U KU87S KU90O KS03K PDT JKNOX HHOOD4,1538679060,1538692626,1538692626,,KSTL,KPDX,St Louis Lambert Intl,"St Louis, MO",Portland Intl,"Portland, OR"
SWA1227,SWA1227,B737,00:45:00,1538457949,1538672700,436,,260,BACEN BLOKR RBS AARCH2,1538672411,1538675022,1538675022,,KMDW,KSTL,Chicago Midway Intl,"Chicago, IL",St Louis Lambert Intl,"St Louis, MO"
SWA1227,SWA1227,B737,00:54:00,1538457949,1538665800,467,,320,GTLKE1 BAGEL PANGG3,1538665320,1538668520,1538668520,,KCLE,KMDW,Cleveland-Hopkins Intl,"Cleveland, OH",Chicago Midway Intl,"Chicago, IL"
SWA1227,SWA1227,B737,01:20:00,1538457949,1538657100,453,,390,PADGT2 SMTTH Q67 DARYN JANYS ROLLN1,1538657400,1538662271,1538662271,,KATL,KCLE,Hartsfield-Jackson Intl,"Atlanta, GA",Cleveland-Hopkins Intl,"Cleveland, OH"
DAL2923,DAL2923,B739,03:55:00,1538717163,1538942940,464,,0,,0,1538957040,0,,KSMF,KATL,Sacramento Intl,"Sacramento, CA",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL2923,DAL2923,B739,04:49:00,1538717163,1538916300,378,,0,,0,1538933640,0,,KATL,KSMF,Hartsfield-Jackson Intl,"Atlanta, GA",Sacramento Intl,"Sacramento, CA"
DAL2923,DAL2923,B739,04:22:00,1538630797,1538829900,471,,320,NASSA2 YAALL J14 IRW BGD CIM RSK ILC CRASY SLMMR3,0,1538845759,0,,KATL,KSMF,Hartsfield-Jackson Intl,"Atlanta, GA",Sacramento Intl,"Sacramento, CA"
DAL2923,DAL2923,B739,03:56:00,1538766121,1538765400,460,,330,SCTWN2 RALEY JSICA ILC DVC ALS TBE LBL TUL MEM HUTCC KNSAW RUSSA GLAVN1,1538765563,1538779813,1538779813,,KSMF,KATL,Sacramento Intl,"Sacramento, CA",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL2923,DAL2923,B739,04:21:00,1538745097,1538743500,470,,320,NASSA2 YAALL J14 IRW BGD ALS HVE J28 MLF JSICA MVA CRASY SLMMR3,1538744576,1538760402,1538760402,,KATL,KSMF,Hartsfield-Jackson Intl,"Atlanta, GA",Sacramento Intl,"Sacramento, CA"
DAL2923,DAL2923,B739,03:54:00,1538680261,1538679000,461,,330,SCTWN2 RALEY JSICA ILC BCE RSK CIM BGD IFI OKM MEM HUTCC KNSAW RUSSA GLAVN1,1538679146,1538693519,1538693519,,KSMF,KATL,Sacramento Intl,"Sacramento, CA",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL2923,DAL2923,B739,04:19:00,1538658621,1538657100,469,,320,NASSA2 YAALL J14 IRW BGD CIM RSK J58 ILC CRASY SLMMR3,1538657359,1538673060,1538673060,,KATL,KSMF,Hartsfield-Jackson Intl,"Atlanta, GA",Sacramento Intl,"Sacramento, CA"
DAL2923,DAL2923,B739,03:56:00,1538593054,1538592600,462,,330,SAC070093 JSICA MLF DVC TBE LBL RZC MEM HUTCC KNSAW RUSSA GLAVN1,1538591976,1538606345,1538606345,,KSMF,KATL,Sacramento Intl,"Sacramento, CA",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL2923,DAL2923,B739,04:10:00,1538572812,1538570700,469,,320,ATL282033 LIT J14 IRW BGD CIM RSK ILC CRASY SLMMR3,1538571573,1538586967,1538586967,,KATL,KSMF,Hartsfield-Jackson Intl,"Atlanta, GA",Sacramento Intl,"Sacramento, CA"
DAL2923,DAL2923,B739,03:53:00,1538507489,1538506200,461,,291,SAC060064 JSICA Q128 FLOOD J28 PUB LAA GCK RZC MEM HUTCC KNSAW RUSSA GLAVN1,1538506304,1538520334,1538520334,,KSMF,KATL,Sacramento Intl,"Sacramento, CA",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL2923,DAL2923,B739,04:19:00,1538485843,1538484300,466,,340,VUZ086051 LIT J14 IRW BGD CIM RSK ILC CRASY SLMMR3,1538484565,1538500853,1538500853,,KATL,KSMF,Hartsfield-Jackson Intl,"Atlanta, GA",Sacramento Intl,"Sacramento, CA"
DAL2923,DAL2923,B739,03:51:00,1538423879,1538419800,470,,310,JSICA MLF HBU LAA GCK BVO RZC MEM HUTCC KNSAW RUSSA GLAVN1,1538419867,1538433659,1538433659,,KSMF,KATL,Sacramento Intl,"Sacramento, CA",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL2923,DAL2923,B739,04:24:00,1538399574,1538397900,459,,320,CUTTN2 HANKO GAD MEM FSM IRW BGD CIM RSK BCE ILC MVA CRASY SLMMR3,1538398408,1538414487,1538414487,,KATL,KSMF,Hartsfield-Jackson Intl,"Atlanta, GA",Sacramento Intl,"Sacramento, CA"
DAL2923,DAL2923,A320,03:22:00,1538306800,1538305800,460,,285,LFK233062 ELD J29 PXV ROD KLYNE Q29 JHW Q82 PONCT JFUND2,1538305659,1538317984,1538317984,,KAUS,KBOS,Austin-Bergstrom Intl,"Austin, TX",Boston Logan Intl,"Boston, MA"
DAL2923,DAL2923,B739,03:53:00,1538252634,1538251740,469,,310,SCTWN2 RALEY JSICA MLF J28 HVE HBU RODDY J28 PUB LAA ICT J182 CHELI MEM HUTCC KNSAW RUSSA GLAVN1,1538251611,1538265542,1538265542,,KSMF,KATL,Sacramento Intl,"Sacramento, CA",Hartsfield-Jackson Intl,"Atlanta, GA"
EDV3281,EDV3281,CRJ9,02:37:00,1538717173,1538930400,345,,0,,0,1538939820,0,,KIAH,KMSP,Houston Bush Int'ctl,"Houston, TX",Minneapolis/St Paul Intl,"Minneapolis, MN"
EDV3281,EDV3281,CRJ9,02:06:00,1538630804,1538844000,476,,340,STYCK6 WTSON BYP TUL J25 MCI ROKKK NITZR3,0,1538851590,0,,KIAH,KMSP,Houston Bush Int'ctl,"Houston, TX",Minneapolis/St Paul Intl,"Minneapolis, MN"
EDV3281,EDV3281,CRJ9,00:43:00,1538544386,1538749800,424,,220,SZW DAWWN BEORN GNDLF2,1538749980,1538752813,1538752813,,KTLH,KATL,Tallahassee Intl,"Tallahassee, FL",Hartsfield-Jackson Intl,"Atlanta, GA"
EDV3281,EDV3281,CRJ9,00:33:00,1538544383,1538743560,412,,200,BANNG2 LUCKK SZW,1538743854,1538746340,1538746340,,KATL,KTLH,Hartsfield-Jackson Intl,"Atlanta, GA",Tallahassee Intl,"Tallahassee, FL"
EDV3281,EDV3281,CRJ9,00:44:00,1538457939,1538663400,412,,200,SZW DAWWN BEORN HOBTT2,1538663510,1538666082,1538666082,,KTLH,KATL,Tallahassee Intl,"Tallahassee, FL",Hartsfield-Jackson Intl,"Atlanta, GA"
EDV3281,EDV3281,CRJ9,00:38:00,1538457939,1538657160,412,,200,BANNG2 LUCKK SZW,1538657355,1538659620,1538659620,,KATL,KTLH,Hartsfield-Jackson Intl,"Atlanta, GA",Tallahassee Intl,"Tallahassee, FL"
EDV3281,EDV3281,CRJ9,00:44:00,1538371570,1538577000,411,,200,SZW DAWWN BEORN HOBTT2,1538576640,1538579312,1538579312,,KTLH,KATL,Tallahassee Intl,"Tallahassee, FL",Hartsfield-Jackson Intl,"Atlanta, GA"
EDV3281,EDV3281,CRJ9,00:40:00,1538371567,1538570760,412,,200,BANNG2 LUCKK SZW,1538571120,1538573340,1538573340,,KATL,KTLH,Hartsfield-Jackson Intl,"Atlanta, GA",Tallahassee Intl,"Tallahassee, FL"
EDV3281,EDV3281,CRJ9,00:40:00,1538285160,1538490600,411,,200,SZW DAWWN BEORN GNDLF2,1538490840,1538493343,1538493343,,KTLH,KATL,Tallahassee Intl,"Tallahassee, FL",Hartsfield-Jackson Intl,"Atlanta, GA"
EDV3281,EDV3281,CRJ9,00:32:00,1538285157,1538484360,411,,200,BANNG2 LUCKK SZW,1538484240,1538486363,1538486363,,KATL,KTLH,Hartsfield-Jackson Intl,"Atlanta, GA",Tallahassee Intl,"Tallahassee, FL"
EDV3281,EDV3281,CRJ9,00:43:00,1538198745,1538404140,424,,220,SZW DAWWN BEORN GNDLF2,1538404500,1538407130,1538407130,,KTLH,KATL,Tallahassee Intl,"Tallahassee, FL",Hartsfield-Jackson Intl,"Atlanta, GA"
EDV3281,EDV3281,CRJ9,00:33:00,1538198748,1538397960,424,,220,BANNG2 LUCKK SZW,1538398332,1538400359,1538400359,,KATL,KTLH,Hartsfield-Jackson Intl,"Atlanta, GA",Tallahassee Intl,"Tallahassee, FL"
EDV3281,EDV3281,CRJ9,01:20:00,1538112364,1538313000,453,,320,BIGGY J75 GVE LYH CHSLY3,1538313540,1538318540,1538318540,,KLGA,KCLT,LaGuardia,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
EDV3281,EDV3281,CRJ9,02:41:00,1538025966,1538248200,460,,360,CTR CAM ARNII Q816 KELTI Q812 ZOHAN IDIOM MUSCL3,1538247960,1538257320,1538247960,,KBDL,KMSP,Bradley Intl,"Windsor Locks, CT",Minneapolis/St Paul Intl,"Minneapolis, MN"
EDV3281,EDV3281,CRJ9,02:25:00,1537680363,1537893600,462,,370,ORSKY1 FOD MCI J25 TUL J87 CVE DRLLR5,1537895001,1537904102,1537895001,,KMSP,KIAH,Minneapolis/St Paul Intl,"Minneapolis, MN",Houston Bush Int'ctl,"Houston, TX"
SWA357,SWA357,B738,03:34:00,1538753248,1538753100,463,,360,APALO4 APALO VIH BUM LAA DVC SINNN SITEE3,1538752779,1538765760,1538765760,,KSDF,KLAS,Louisville Intl,"Louisville, KY",McCarran Intl,"Las Vegas, NV"
SWA357,SWA357,B738,01:30:00,1538544389,1538743500,458,,380,TERPZ6 OTTTO Q68 HVQ SPAYD J6 UNCKL DARBY6,1538743980,1538748411,1538748411,,KBWI,KSDF,Baltimore/Washington Intl,"Baltimore, MD",Louisville Intl,"Louisville, KY"
SWA357,SWA357,B738,03:34:00,1538667469,1538666700,462,,360,APALO4 APALO PXV J78 FAM SGF MMB FTI MOSBI PGS TYSSN5,1538666460,1538679774,1538679774,,KSDF,KLAS,Louisville Intl,"Louisville, KY",McCarran Intl,"Las Vegas, NV"
SWA357,SWA357,B738,01:14:00,1538659188,1538657100,461,,360,EMI228037 OTTTO RONZZ YOCKY J6 UNCKL DARBY6,1538658105,1538662676,1538662676,,KBWI,KSDF,Baltimore/Washington Intl,"Baltimore, MD",Louisville Intl,"Louisville, KY"
SWA357,SWA357,B738,03:28:00,1538581101,1538580300,461,,360,APALO4 APALO PXV J78 FAM SGF MMB FTI MOSBI PGS TYSSN5,1538580108,1538592900,1538592900,,KSDF,KLAS,Louisville Intl,"Louisville, KY",McCarran Intl,"Las Vegas, NV"
SWA357,SWA357,B738,01:19:00,1538572553,1538570700,458,,360,TERPZ6 MAULS PSK HMV LAFOX MAUDD5,1538571336,1538576140,1538576140,,KBWI,KSDF,Baltimore/Washington Intl,"Baltimore, MD",Louisville Intl,"Louisville, KY"
SWA1320,SWA1320,B737,02:07:00,1538544389,1538743500,449,,400,CONLE3 COLIN J61 HUBBS KEMPR ILM AR21 CRANS FISEL7,1538744280,1538751900,1538744280,,KBWI,KFLL,Baltimore/Washington Intl,"Baltimore, MD",Fort Lauderdale Intl,"Fort Lauderdale, FL"
SWA1320,SWA1320,B737,02:04:00,1538659324,1538657100,446,,400,CONLE3 COLIN J61 HUBBS KEMPR ILM AR21 METTA AR21 CRANS FISEL7,1538658008,1538665381,1538665381,,KBWI,KFLL,Baltimore/Washington Intl,"Baltimore, MD",Fort Lauderdale Intl,"Fort Lauderdale, FL"
SWA1320,SWA1320,B737,02:20:00,1538371577,1538570700,446,,400,CONLE3 COLIN J61 HUBBS KEMPR ILM AR21 CRANS FISEL7,1538571540,1538578800,1538578800,,KBWI,KFLL,Baltimore/Washington Intl,"Baltimore, MD",Fort Lauderdale Intl,"Fort Lauderdale, FL"
SWA2491,SWA2491,B737,02:00:00,1538544389,1538782500,455,,400,PADRZ2 EHF J5 FMG NEERO SADYL3,1538783429,1538789940,1538783429,,KSAN,KBOI,San Diego Intl,"San Diego, CA",Gowen Field,"Boise, ID"
SWA2491,SWA2491,B737,01:20:00,1538544389,1538775300,453,,410,FTHIL2 FRA EHF HUULK COMIX2,1538776281,1538780230,1538780230,,KSMF,KSAN,Sacramento Intl,"Sacramento, CA",San Diego Intl,"San Diego, CA"
